title,pdf_link
Attachment: LF/PSC/AG05/14 Sustaining the service justice system and the army's administrative action process,https://assets.publishing.service.gov.uk/media/5a80198ce5274a2e87db7d99/LF_PSC_AG05_14_Sustaining_the_service_justice_system_and_the_army_s_administrative_action_process.pdf
Information on Job Evaluation (JE) process carried out by Joint Services Job Evaluation Team (JSJET),https://assets.publishing.service.gov.uk/media/5a80acf240f0b62305b8c840/Red_FOI2016_01373.pdf
"Total communications spend by MOD including the armed forces for the financial years 2012/13, 2013/14 and 2014/15",https://assets.publishing.service.gov.uk/media/5a816fda40f0b62305b8ef25/FOI201507438.pdf
Estimate of Daesh combatants that have been killed or wounded as a result of RAF airstrikes in Syria between 2 December 2015 and 29 January 2016,https://assets.publishing.service.gov.uk/media/5a7f8230e5274a2e8ab4c994/20160217-FOI2016_00846_RAF_airstrikes_against_Daesh_in_Syria-.pdf
List of contractors with whom MOD spent greater than £5 million in 2006 and 2007,https://assets.publishing.service.gov.uk/media/5a7f17e4e5274a2e87db3c09/PUBLIC_1455524717.pdf
Single service estimates of soldiers that attended the Royal Logistics Corps (RLC) Movement controller class 1 and 2 and number of those that passed the course in 2007 to 2015,https://assets.publishing.service.gov.uk/media/5a7f992140f0b62302690743/20160215-FOI2016_01602_redacted_response.pdf
Information on cause of injury or illness by service and cause of injury or illness and assignment type as at 30 September 2015 ,https://assets.publishing.service.gov.uk/media/5a80c4f0ed915d74e6230574/20160215-_FOI2016-00368_Redacted.pdf
Number of UK regular service personnel medically discharged for either Raynaud's syndrome or non freezing cold injury between 1 April 2010 and 31 March 2015 and number of awards for a non freezing cold injury as at 30 September 2015,https://assets.publishing.service.gov.uk/media/5a7fa07340f0b62305b884c2/20160215-_FOI2016-00356_Redacted.pdf
"Information on location of veterans in receipt of Armed Forces Pension Scheme, War Pensions Scheme and Armed Forces Compensation Scheme in the UK by region and rank numbers",https://assets.publishing.service.gov.uk/media/5a7f6687e5274a2e87db59fe/20160215-_2016-00711_Redacted_FOI.pdf
"Attachment: Location of veterans in receipt of Armed Forces Pension Scheme, War Pensions Scheme and Armed Forces Compensation Scheme in the UK by region and rank numbers",https://assets.publishing.service.gov.uk/media/5a75aca0ed915d506ee80a10/20160208-_Annex_A-_O.xlsx
Information about the official military animal mascot,https://assets.publishing.service.gov.uk/media/5a800aece5274a2e87db7823/20160211-FOI00567_Response-O.pdf
"Information on war widow(er)s pensions awarded under the War Widow Pensions, by financial year, 1973 to 31 March 2005",https://assets.publishing.service.gov.uk/media/5a7f276f40f0b6230268dc39/20160201-FOI2015-03355-Widows_pensions_001.pdf
Statistics for Leading aircraft controller professionally qualifying course (LACPQC) and Petty officer aircraft controller writing professional qualifying examinations (POACWPQE) from 2007 to 2016,https://assets.publishing.service.gov.uk/media/5a80b113e5274a2e8ab519e0/2016-01647_redacted_scanned.pdf
Information on UK armed forces suicide and open verdict deaths 1984 to 2014,https://assets.publishing.service.gov.uk/media/5a74b65a40f0b619c8659d09/PUBLIC_1455624568.pdf
Information and genealogy requests relating to those employed by Government Communications Headquarters (GCHQ),https://assets.publishing.service.gov.uk/media/5a7f6577ed915d74e622a346/20160115-FOI2015-11793-GCHQ_genealogy_request_OSP.pdf
Details of Dstl's annual return to the Home Office for calender year 2014 ,https://assets.publishing.service.gov.uk/media/5a809f6fed915d74e622f856/FOI_201600857.pdf
Details of MOD's external legal expenditure for financial year 2014 to 2015 ,https://assets.publishing.service.gov.uk/media/5a80451d40f0b62305b8a2c6/MOD_Legal_Costs_FY2014-15__redacted_.pdf
Details of last conducted job evaluation for Royal Navy Logistician Writer conducted by the joint service job evalution team,https://assets.publishing.service.gov.uk/media/5a74a479ed915d0e8bf19f4a/20160218_FOI2016_01012_REDACTED.pdf
" Total spend on advertising and on Facebook and Twitter advertising by MOD and the armed forces for the financial years 2012/13, 2013/14 and 2014/15",https://assets.publishing.service.gov.uk/media/5a81878840f0b62305b8f71f/FOI201601033_Redacted_version.pdf
Number of Royal Navy Officers transferred to the Royal Air Force between 2013 and 2015,https://assets.publishing.service.gov.uk/media/5a805bcded915d74e33f9f84/FOI_2016-01228_redacted_scanned.pdf
Number of officers in the Royal Navy that have an ongoing formal request to transfer to the Royal Air Force which is still being processed by Navy Command Headquarters,https://assets.publishing.service.gov.uk/media/5a816ac640f0b62302697312/FOI_2016-01582_redacted_scanned.pdf
Information on miscellaneous payments made by MOD from 2010 to 2015,https://assets.publishing.service.gov.uk/media/5a80f2ffed915d74e33fd500/20160219-FOI2016_01022_Redacted.pdf
List of Royal Navy and Royal Fleet Auxillary ships engaged in humanitarian operations over the past 5 years,https://assets.publishing.service.gov.uk/media/5a8197f6ed915d74e62331ab/20160219-2015-00632.pdf
Total number of flight hours for Army Air Corps aircraft between 2010 and 2015 and the out of service dates for both aircraft,https://assets.publishing.service.gov.uk/media/5a815d1940f0b62305b8e8ca/20160218-FOI-00938_76407_AAC_Aircraft_Li-OS-Redacted.pdf
Names and types of units currently based in Mina Salman and units that visited Mina Salman during 2015,https://assets.publishing.service.gov.uk/media/5a81b98ded915d74e6233ceb/2016-00467-Redacted.pdf
"Details of the callouts that have occured within Essex in the last 10 years that reference mud flat, mudflat or marsh ",https://assets.publishing.service.gov.uk/media/5a81982eed915d74e33ff0ea/20160215_FOI2016-00979.pdf
"How the promotions and appointments system works in the UK, and the role civilians and soldiers play in the process",https://assets.publishing.service.gov.uk/media/5a80222940f0b62305b8961b/FOI2016-00769.pdf
Attachment: The promotions and appointments warrant 2009,https://assets.publishing.service.gov.uk/media/5a8036b440f0b623026922ef/Promotions_and_Appointments_2009__April_2014_Amdt_.pdf
"Details relating to the maintenance and safe operation of Land Rover Defender TUM(HS), KN35AA and Land Rover Defender TUL(HS), LP42AA",https://assets.publishing.service.gov.uk/media/5a805c59ed915d74e33f9fb6/FOI2016-00702_Covering-Letter.pdf
Attachment: AESP 2320-D-128-711 'Illustrated parts catalogue',https://assets.publishing.service.gov.uk/media/5a7f681140f0b62305b86f50/FOI2016-00702_2320-D-128-711_Final.pdf
Attachment: AESP 2320-D-128-201 'Operating Instructions',https://assets.publishing.service.gov.uk/media/5a7f2d6bed915d74e33f4cee/FOI2016-00702_2320-D-128-201_Final.pdf
Job Evaluations conducted by the Joint Services Job Evaluation Team (JSJET) in support of the New Employment Model (NEM),https://assets.publishing.service.gov.uk/media/5a805dcde5274a2e87db9676/20160217FOI2016_00851_REDACTED.pdf
Attachment: Annex A: RAF Eng trades Av and M,https://assets.publishing.service.gov.uk/media/5a7f6365e5274a2e8ab4be14/Annex_A_RAF_Eng_trades_Av_and_M.pdf
Attachment: Annex B: RAF Eng trade Armourer,https://assets.publishing.service.gov.uk/media/5a7f790a40f0b62305b875be/Annex_B_RAF_Eng_trade_Armourer.pdf
Attachment: Annex C: Job Evaluation Explained,https://assets.publishing.service.gov.uk/media/5a80e7d940f0b623026962b1/20160212_Pay_Reform_Annex_Job_Evaluation_ANNEX_C.pdf
Ministry of Defence Police: crimes reported under the age of ten,https://assets.publishing.service.gov.uk/media/5a7f789bed915d74e622aa88/20160215_-_REDACTED_Reply_to__eCase_00773_RFI_22-16_Re_Crimes_reported_under_the_age_of_10.pdf
Number of Royal Fleet Auxiliary personnel leavers and joiners during the period 1 January 2013 to 31 December 2015,https://assets.publishing.service.gov.uk/media/5a805879ed915d74e622debe/2016-00894_redacted.pdf
Information on the Joint Services Evaluation Team (JSET),https://assets.publishing.service.gov.uk/media/5a81a9ba40f0b62305b902a4/2015-11773-redacted.pdf
Job Evaluation reports conducted by the Joint Services Job Evaluation Team (JSJET) in support of the New Employment Model,https://assets.publishing.service.gov.uk/media/5a81971140f0b62305b8fc58/20160217_FOI2016_00854_REDACTED.pdf
Attachment: Annex B: RN Eng Tech: RAF Gunner RAF Police: Locations,https://assets.publishing.service.gov.uk/media/5a758fa740f0b6360e4750c4/20160215_eng_tech_rn_raf_gunner_raf_police_locations_00854.pdf
"UK regular armed forces personnel medically discharged with a principal or contributory condition of obesity by service, 1 January to 31 December 2015",https://assets.publishing.service.gov.uk/media/5a81adc4e5274a2e8ab5546a/FOI2016_00915.pdf
Request for information about urgent operational requirements in MOD annual reports and accounts,https://assets.publishing.service.gov.uk/media/5a8088ffed915d74e33fafb3/FOI2016-01031_-_Urgent_Operational_Requirement_spending_on_both_Iraq_and_Afghanistan_Operations.pdf
"UK counter-Daesh costs by financial year, 2014 to 2016",https://assets.publishing.service.gov.uk/media/5a7f3118ed915d74e6228f1d/FOI2016-00674_-_Cost_of_airstrikes_in_Syria.pdf
 Details of MOD's Christmas spend in 2015,https://assets.publishing.service.gov.uk/media/5a817d1940f0b62302697937/FOI2016-01027_-_Details_of_MOD_s_Christmas_spend_in_2015.pdf
Request for information about armed forces pay reform particularly the report on Eng Tech Weapons in the RAF,https://assets.publishing.service.gov.uk/media/5a8195dc40f0b62305b8fbf8/20160208_FOI2016_00297_REDACTED.pdf
Copy of the trade supplement placement scores for the '2016 New Employment Model',https://assets.publishing.service.gov.uk/media/5a801601e5274a2e87db7c50/20160208_FOI2016_00255_REDACTED.pdf
Expected difference between the Pay 2000 and New Employment Model in real terms ,https://assets.publishing.service.gov.uk/media/5a815672ed915d74e6231b52/20160208_FOI2016_00256_REDACTED.pdf
New Employment Model through career whole trade scores,https://assets.publishing.service.gov.uk/media/5a7f708f40f0b6230268f816/20160208_FOI2016_00293_REDACTED.pdf
New Employment Model pay banding for RAF trade group (TG) 12 and TG9,https://assets.publishing.service.gov.uk/media/5a80469ced915d74e33f97c8/20160208_FOI2016_00299_REDACTED.pdf
"Request for information and documents relating to large scale data processing and open source intelligence project aims, objectives and cost",https://assets.publishing.service.gov.uk/media/5a80e0a8e5274a2e8ab52ac1/FOI2016-00273.pdf
Attachment: Large scale data processing and open source intelligence,https://assets.publishing.service.gov.uk/media/5a7f5cd040f0b62305b86afa/LSDP_and_OSInt.pdf
Attachment: Overview of the large scale data processing and OSINT overview,https://assets.publishing.service.gov.uk/media/5a809313e5274a2e8ab50ed5/LSDP_and_OSINIT_Overview.pdf
Number of MOD police officers with a registered non-policing job or business interest,https://assets.publishing.service.gov.uk/media/5a807149ed915d74e622e7a9/20160129-REDACTED_Reply_eCase_00152_RFI_0816_Re_MDP_Non_Policing_Jobs_or_Business_Interests.pdf
Attachment: List of business interests or non-policing job of MOD Police officers,https://assets.publishing.service.gov.uk/media/5a80430bed915d74e33f9676/20160119-Annex_A-RFI_0816-eCase_00152.pdf
Annual leave entitlement for the MOD Police Chief Constable 2012 to 2015,https://assets.publishing.service.gov.uk/media/5a7f302ae5274a2e87db4555/20160128-REDACTED_Reply_to_eCase_00509_RFI_1616_Re_MDP_Police_Travel_and_Holiday.pdf
Various questions relating to the duties of the MOD Police,https://assets.publishing.service.gov.uk/media/5a808a68ed915d74e33fb039/20160202_REDACTED_Reply_eCase_00790_RFI_2416_Re_MDP_Duties.pdf
Numbers of flying hours and complaints within the military low flying areas 5 and 10 from 2012 to 2016,https://assets.publishing.service.gov.uk/media/5a7f909ce5274a2e87db69db/FOI_00434_Response_5_Feb_16_Redacted.pdf
Number of reservists in Northamptonshire as at 1 December 2015,https://assets.publishing.service.gov.uk/media/5a802ae5ed915d74e622cde2/FOI_Response_Redacted.pdf
Request for copy of Joint Service Publication 539 version 1,https://assets.publishing.service.gov.uk/media/5a80c0c2e5274a2e87dbb9e6/20151117_FOI09713_JSP539.pdf
Attachment: Climatic injuries in the armed forces: prevention and treatment (JSP 539),https://assets.publishing.service.gov.uk/media/5a7f1fe3ed915d74e622889a/20151120_FOI09713_JSP539.pdf
Number of RAF medical officer training posts available November 2014 to September 2015,https://assets.publishing.service.gov.uk/media/5a808041ed915d74e622ed16/20151120_FOI09844_RAF_Numbers.pdf
Nil recorded cases of racially/religiously aggravated offences committed by a member of the armed forces 7 January 2014 to January 2015,https://assets.publishing.service.gov.uk/media/5a819d8f40f0b62302698436/FOI2016_00329_1.pdf
"Documents, email and minutes of meetings related to negotiations between Armed Forces Covenant Team and credit reference agencies",https://assets.publishing.service.gov.uk/media/5a819111e5274a2e87dbe509/FOI2016_00147.pdf
Attachment: Armed forces covenant-credit reference agencies,https://assets.publishing.service.gov.uk/media/5a7f52c540f0b62305b86722/FOI201600147_Annex_A_Armed_Forces_Covenant_Credit_Reference_Agencies.pdf
Attachment: Armed forces personnel access to financial services meeting: record of decisions (extracts),https://assets.publishing.service.gov.uk/media/5a80cd72ed915d74e33fc7ee/FOI201600147_Annex_B_Minutes_of_Meeting.pdf
Attachment: Guidance notes for service personnel when applying for unsecured credit,https://assets.publishing.service.gov.uk/media/5a7f265bed915d74e6228b14/FOI201600147_Annex_C_Guidance_Notes_for_Service_Personnel_Applying_for_unsecured_credit.pdf
Attachment: Guidance notes for service personnel applying for a mortgage,https://assets.publishing.service.gov.uk/media/5a81aa9c40f0b6230269888d/FOI201600147_Annex_D_Guidance_Notes_for_Service_Personnel_Applying_for_a_Mortgage.pdf
Number of army cadet force commissioned officers over age of 70,https://assets.publishing.service.gov.uk/media/5a7ff91fed915d74e33f7b0f/20160208-AM1.pdf
Copy of the service inquiry report on the death of Pte Gavin Williams,https://assets.publishing.service.gov.uk/media/5a751255e5274a59fa7172f1/20160125-FOI00310_redacted_response_letter.pdf
Attachment: Service inquiry report on the death of Pte Gavin Williams,https://assets.publishing.service.gov.uk/media/5a80d5f8e5274a2e8ab526f4/20160208-FOI00310_SI_Redacted_Version.pdf
"Number of service personnel currently in the armed forces made up of regulars, reserves and Gurkhas",https://assets.publishing.service.gov.uk/media/5a807d1bed915d74e33fab88/PUBLIC_1455002389.pdf
Individual civilian and military personnel expense claims for DE&S November 2014 to October 2015,https://assets.publishing.service.gov.uk/media/5a80876a40f0b62302694098/20151127-FOI2015-09919_DES_expenses_response_Redacted.pdf
Attachment: Civilian personnel DE&S expense claims November 2014 to October 2015,https://assets.publishing.service.gov.uk/media/5a7f97f240f0b623026906c3/20151209-FOI2015-09919_DES_Civilian_expenses_publication.xlsx
Attachment: Military personnel DE&S expense claims November 2014 to October 2015,https://assets.publishing.service.gov.uk/media/5a819dbf40f0b62305b8feaf/20151209-FOI2015-09919_DES_military_expenses_publication.xlsx
Expected length of service and promotion for the Communications Information Specialist (CIS) trade in the Royal Navy,https://assets.publishing.service.gov.uk/media/5a808c2fed915d74e622f168/20160208-FOI2016_01709-LN.pdf
Overall spend difference for Pay 2000 and the New Employment Model,https://assets.publishing.service.gov.uk/media/5a8198ebe5274a2e87dbe7b7/20160208_FOI2016_00325_REDACTED.pdf
Request for the trade scores from the job evaluation from the pay review for RAF Trade Group 9 and 12 ,https://assets.publishing.service.gov.uk/media/5a814b54ed915d74e33fd6aa/20160208_FOI2016_00400_REDACTED.pdf
